"ACCOMMODATION AMPLITUDE,""объем аккомодации глаза, диапазон аккомодации глаза, амплитуда аккомодации глаза""";;;;;;;;;;;
ACCOMMODATION COEFFICIENT,коэффициент аккомодации;;;;;;;;;;;
ACCOMMODATION REFLEX,аккомодационный рефлекс;;;;;;;;;;;
"ACCOMMODATION,""аккомодация";" приспособление, приспособляемость""";;;;;;;;;;
ACCOMMODATIVE ASTHENOPIA,аккомодативная астенопия;;;;;;;;;;;
ACCOMMODATIVE STRABISMUS,аккомодационное косоглазие;;;;;;;;;;;
"ACCOMMODATIVE,""аккомодационный, аккомодативный""";;;;;;;;;;;
ACCOMMODOMETER,аккомодометр (прибор для исследования аккомодации глаза);;;;;;;;;;;
ACCOMPANYING VEIN,сопровождающая вена;;;;;;;;;;;
ACCORDION GRAFT,полнослойный перфорированный кожный трансплантат;;;;;;;;;;;
ACCOUCHEUR,акушер;;;;;;;;;;;
ACCOUCHEUR'S HAND,кисть акушера (при тетании);;;;;;;;;;;
ACCOUCHEUSE,акушерка;;;;;;;;;;;
ACCOUNTS OF DEATH,сведения о смертности;;;;;;;;;;;
ACCRETE,срастаться; обрастать;;;;;;;;;;
"ACCRETION,""1) срастание, сращение"; обрастание;;;;;;;;;;
ACCUMULATE,накапливать; аккумулировать;;;;;;;;;;
"ACCUMULATED DOSE,""суммарная доза, кумулятивная доза, накопленная доза""";;;;;;;;;;;
ACCUMULATION FACTOR,норма размещения (больных или раненых в госпитале);;;;;;;;;;;
ACCUMULATION OF AGE,возрастная аккумуляция;;;;;;;;;;;
ACCUMULATION OF SECRETION,накопление секрета;;;;;;;;;;;
ACCUMULATION,1) накопление; аккумуляция;;;;;;;;;;
ACCURACY,1) точность;" правильность	2) достоверность";;;;;;;;;;
"ACCURATE DIAGNOSIS,""правильный диагноз, точный диагноз""";;;;;;;;;;;
ACCURATE LOCALIZATION,точное определение локализации (поражения);;;;;;;;;;;
ACCURATE MEASURE,точный показатель; критерий;;;;;;;;;;
ACCURATE,1) точный;" правильный	2) достоверный";;;;;;;;;;
"ACCUSTOM,""1) приучать, тренировать (напр. мышцы)	2) привыкать, адаптироваться""";;;;;;;;;;;
"ACEDIA,""депрессия, депрессивный синдром""";;;;;;;;;;;
"A-CELL,""ацидофильный инсулоцит, A-клетка, альфа-клетка""";;;;;;;;;;;
"ACELLULAR,""ацеллюлярный, бесклеточный""";;;;;;;;;;;
ACELOMATE,не имеющий целома или полости тела;;;;;;;;;;;
ACENESTHESIA,отсутствие ощущения физического существования;;;;;;;;;;;
ACENTRIC CHROMOSOME,ацентрическая хромосома;;;;;;;;;;;
"ACENTRIC,""1) краевой, периферический	2) ацентрический (о фрагменте хромосомы)""";;;;;;;;;;;
ACEPHALIA,ацефалия (врожденное отсутствие головы);;;;;;;;;;;
"ACEPHALOBRACHIA,""ацефалобрахия, абрахиоцефалия (врожденное отсутствие головы и верхних конечностей)""";;;;;;;;;;;
"ACEPHALOCYST,""ацефалоциста, стерильная форма однокамерного эхинококка""";;;;;;;;;;;
ACEPHALOPODIA,ацефалоподия (врожденное отсутствие головы и нижних конечностей);;;;;;;;;;;
ACEPHALORRHACHIA,ацефалорахия (врожденное отсутствие головы и позвоночника);;;;;;;;;;;
ACEPHALY,ацефалия (врожденное отсутствие головы);;;;;;;;;;;
ACERATOSIS,недостаточное ороговение ткани;;;;;;;;;;;
"ACERVULINE,""скученный, сгруппированный (о железах)""";;;;;;;;;;;
"ACERVULOMA,""псаммома, ацервулома""";;;;;;;;;;;
ACERVULUS,мозговой песок;;;;;;;;;;;
"ACESCENCE,""1) окисление	2) скисание, закисание""";;;;;;;;;;;
"ACESODYNE,""обезболивающее средство";" обезболивающий, болеутоляющий""";;;;;;;;;;
ACETABULAR BONE,кость вертлужной впадины;;;;;;;;;;;
ACETABULAR NOTCH,вырезка вертлужной впадины;;;;;;;;;;;
"ACETABULAR RIM,""вертлужная губа, суставная губа""";;;;;;;;;;;
ACETABULAR ROOF,дно вертлужной впадины;;;;;;;;;;;
ACETABULAR,вертлужный (относящийся к вертлужной впадине);;;;;;;;;;;
ACETABULUM MILLING CUTTER,фреза для обработки вертлужной впадины;;;;;;;;;;;
ACETABULUM PROSTHESIS CUP,протез вертлужной впадины;;;;;;;;;;;
ACETABULUM,вертлужная впадина;;;;;;;;;;;
ACETIC ACID TEST,проба с уксусной кислотой (на белок);;;;;;;;;;;
ACETIC ACID,уксусная кислота;;;;;;;;;;;
"ACETIC ALDEHYDE,""ацетальдегид, уксусный альдегид""";;;;;;;;;;;
ACETIC,уксусный;;;;;;;;;;;
"ACETICOCEPTER,""боковая цепь, обладающая сродством к уксуснокислотному радикалу""";;;;;;;;;;;
ACETIFICATION,уксуснокислое брожение;;;;;;;;;;;
ACETIFY,ацетифировать (превращать в уксусную кислоту или уксус);;;;;;;;;;;
ACETOACETIC ACID,ацетоуксусная кислота;;;;;;;;;;;
ACETOMORPHINE,героин;;;;;;;;;;;
ACETONE BREATH,ацетоновый запах изо рта (при ацетонемии);;;;;;;;;;;
ACETONE,ацетон;;;;;;;;;;;
"ACETONEMIA,""ацетонемия, кетонемия (наличие в крови кетоновых тел)""";;;;;;;;;;;
"ACETONURIA,""ацетонурия, кетонурия (повышенное выведение кетоновых тел с мочой)""";;;;;;;;;;;
ACETOSOLUBLE,растворимый в уксусной кислоте;;;;;;;;;;;
ACETOUS FERMENTATION,уксуснокислое брожение;;;;;;;;;;;
ACETYL,ацетил;;;;;;;;;;;
ACETYLASE,ацетилаза (фермент);;;;;;;;;;;
ACETYLENE,ацетилен (анестетик в концентрации 40 объемных процентов);;;;;;;;;;;
"ACETYLSALICYLIC ACID,""ацетилсалициловая кислота, аспирин""";;;;;;;;;;;
ACH ADRENOCORTICAL HORMONE,гормон коры надпочечников;;;;;;;;;;;
ACHALASIA,ахалазия (нарушение способности расслабления гладкомышечных сфинктеров);;;;;;;;;;;
ACHEILIA,ахейлия (врожденное отсутствие одной или обеих губ);;;;;;;;;;;
ACHEIRIA,ахейрия (недоразвитие или отсутствие кисти);;;;;;;;;;;
ACHIEVEMENT AGE,соответствие умственного развития ребенка среднему уровню развития в данном возрасте;;;;;;;;;;;
ACHILLES BURSITIS,ахиллобурсит (воспаление синовиальной сумки пяточного сухожилия);;;;;;;;;;;
"ACHILLES JERK,- Achilles reflex	ахиллов рефлекс";;;;;;;;;;;
ACHILLES REFLEX,- Achilles jerk;;;;;;;;;;;
"ACHILLES TENDON,""пяточное сухожилие, ахиллово сухожилие""";;;;;;;;;;;
ACHILLODYNIA,ахиллодиния (боль в области прикрепления пяточного сухожилия);;;;;;;;;;;
ACHILLORRHAPHY,сшивание пяточного сухожилия;;;;;;;;;;;
ACHILLOTENOTOMY,- achillotomy;;;;;;;;;;;
"ACHILLOTOMY,- achillotenotomy	ахиллотомия (рассечение пяточного сухожилия)";;;;;;;;;;;
ACHLORHYDRIA,ахлоргидрия (отсутствие свободной соляной кислоты в желудочном соке);;;;;;;;;;;
ACHOLIA,ахолия (отсутствие или уменьшение поступления желчи в кишечник);;;;;;;;;;;
"ACHOLIC,""- acholous	ахолический, не содержащий желчи""";;;;;;;;;;;
ACHOLOUS,- acholic;;;;;;;;;;;
ACHOLURIC JAUNDICE,ахолурическая желтуха;;;;;;;;;;;
ACHONDROGENESIS,ахондрогенез (карликовость; аутосомное рецессивное наследование);;;;;;;;;;
"ACHONDROPLASIA,""хондродистрофия, ахондроплазия, диафизарная аплазия, болезнь Парро - Мари""";;;;;;;;;;;
"ACHONDROPLASTIC DWARF,""хондродистрофический карлик, ахондропластический карлик""";;;;;;;;;;;
"ACHONDROPLASTY,""хондродистрофия, ахондроплазия, диафизарная аплазия, болезнь Парро - Мари""";;;;;;;;;;;
"ACHRESTIC DIABETES,""диабет взрослых, инсулиннезависимый диабет, стабильный диабет""";;;;;;;;;;;
"ACHROMACYTE,""ахромацит (эритроцит, неспособный окрашиваться красителями)""";;;;;;;;;;;
"ACHROMASIA,""1) ахромия, ахроматоз (отсутствие пигмента в коже)	2) ахроматопсия, ахромазия, цветовая слепота	3) бледность (напр. при шоке)""";;;;;;;;;;;
"ACHROMAT,""1) ахроматический объектив, ахромат	2) человек, страдающий цветовой слепотой""";;;;;;;;;;;
ACHROMATIC AMYLOID,ахроматический амилоид;;;;;;;;;;;
"ACHROMATIC THRESHOLD,""зрительный порог, порог зрительного ощущения, порог светоощущения""";;;;;;;;;;;
"ACHROMATIC VISION,""ахроматопсия, ахромазия, цветовая слепота""";;;;;;;;;;;
"ACHROMATIC,""1) ахроматический, неокрашенный, бесцветный	2) страдающий цветовой слепотой""";;;;;;;;;;;
ACHROMATIN,ахроматин (слабо окрашиваемые части ядра клеток);;;;;;;;;;;
"ACHROMATINIC,""ахроматиновый, содержащий ахроматин""";;;;;;;;;;;
"ACHROMATISM,""ахроматопсия, ахромазия, цветовая слепота""";;;;;;;;;;;
